Artist,Song,Row Type,Status,Current Catalog Entry,Qualified Next Wave Addition,Active Catalog Gain This Wave,Song or Source ID,Format,Key,Chord Count,Transpose Checks,Reason,Git Payload Path,Source Archive,Source Path,Wave ID
AC|DC,System's Down,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,bf730674b5dbe44e2d04e431857841a5a92e74cc1d1ac78c043678680cecdf51,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,The Jack *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7984bf5b02afd1b9aa457ba5936cc0a87fa280e34107f87b8937fb0134a27da2,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Thunderstruck,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,39f15635f6b4fa3e67ee76732f8d4032b29abf05bc611c1efcc7bf0efefb9992,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Touch Too Much,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,b77f6af7958356eba1bb575bc47348cdde64fa9d62e739a8fe8c1c5ab9ccb887,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Two's Up,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f418a395dc086793873db2bbd13800db5a860772177746aa89ece0312f502790,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Walk All Over You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,41fc182965f8311b14ae5c5089eab83a34e9b024256a8ddc6721a62a5ecd7ef6,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,War Machine,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5ea5998b37581b5c4c34310129a69507532771052f4cafad4472425dbbfa489d,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Who Made Who,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0ddc8d2e02cfaaefc909f74ea34d664f748bfa88f4a7edcb37d83799b423af9e,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Whole Lotta Rosie,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1e8468bf74b2b176834bcb8a2d37b9887a816412e652c9d9f8adc4ef845ddede,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,You Shook Me All Night Long,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6d108bfbf6ffe41c678a5ff21388a6640ee5a381f82c59a3f147dcaf3c2fb7d9,gp3,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,You Shook Me All Night Long *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fe972048b2e4790d379366cc6b4cf47ff424a98b6c6390f054d4189829697ffd,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Big Balls,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c25d174686318d1e89e394522aee5304b87500de6626f64163f765c0cc9427b9,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Black Ice,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5f14aec784659b1c440939e276172336ed53f87c0e262a6f789ee15c19bcc91f,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Code Red,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,ca0ff80d02551da9d476466f89a4b825c55146210dcb6decc345316d779951d5,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Dirty Deeds Done Dirt Cheap,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,010677d4fb1414fb69fe18e3670f28c2db934274a1a4816cd734c0a6c3c3e9ef,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Let Me Put My Love Into You *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,3fb77d9dc91f4ffb0275083efea1c062d647380bc14650370f2b7dc2a80907a7,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,TNT,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,3de7abca0fedbadead3c545f0293e251617083d6bdad5707e86297f73b37ace4,gpx,E♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,Anything Goes,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1a422349b2f87f24589c0f0b2034c3e88809924eec4fe1042b2e4145feb9f013,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
AC|DC,All Screwed Up,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5480336f1fb5a947d4a5b4f02d09f4512ca6407ced28c75162eda3d362e7afea,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - All Screwed Up.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Bad Boy Boogie,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5caf4ab976c846634c58476744928059f4527edba333a2575d022d0a4a572e22,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Bad Boy Boogie.gp4,GFB-V6.0-CATALOG-R03
AC|DC,Bonny,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7927a3067b94ee68491f013f184b73f58b96c38e50246e8137959f5e5092676d,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Bonny.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Burnin ' Alive,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2a7f663c661ac6d36d1c82b881d958503bb1a301ab920d12589c7fd23347938c,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Burnin ' Alive.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Can 't Stand Still (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,02b972b5c411aee7562c92043791836f121eac30798d62c57cff4685fb93ff51,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Can 't Stand Still (2).gp4,GFB-V6.0-CATALOG-R03
AC|DC,Can 't Stand Still (Solo),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b9377912fbe8a2eb63c73dfe490ba62b2eed02ddd0ccbd586b448e7c463f2199,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Can 't Stand Still (Solo).gp3,GFB-V6.0-CATALOG-R03
AC|DC,Classic Riffs,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,de5e1c29dfcc32145b8935c59c0f1fee3deeb91d10ad293e570d2146e16dd134,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Classic Riffs.gp4,GFB-V6.0-CATALOG-R03
AC|DC,Damned,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c7b1008405d9a67a4ea07530d10e4ff3de678635e2619cc8f28c849407a7a3eb,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Damned.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Dog eat dog (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,6888234372a75e2702630f381e7119fee631617e8f6683f4cb53e00832514889,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Dog eat dog (2).gp3,GFB-V6.0-CATALOG-R03
AC|DC,Hail Caesar,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b038464fa2cbd19cbb1acdbd3c107f277645c8362d2afe960b7ec94a08b7158a,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Hail Caesar.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Hell aint be a bad place to be,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5c586c23a22a6aa60b6f1d965f81ca195a0e639feeca49e87542d24db314dc4b,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Hell aint be a bad place to be.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Highway To Hell (solo),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,6ab45975af01d709f590a1d45e74fb988a8e2c56b41a409029e78f6e284217bc,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Highway To Hell (solo).gp3,GFB-V6.0-CATALOG-R03
AC|DC,its a long way to the top,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7e569782da752b92f962635a7363d5a51ea55f81bfa5c7966f639c36dac34895,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_its-a-long-way-to-the-top-official-2466102.gpx,GFB-V6.0-CATALOG-R03
AC|DC,Let 's Get It Up,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,aa4cab2ad0022c6aeca54a2a005c7e15cf04c1c153113d8b8842a842c7cabc2d,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Let 's Get It Up.gp4,GFB-V6.0-CATALOG-R03
AC|DC,Little Lover,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cc6abbca4e6c50edbe7710d5f3d2142b34d4c9ce10f7dd7f16b9292e5b178d9a,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Little Lover.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Love Bomb,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,423c2d2e115f62259bb4468751f5c62de81fc89a8a26e76e98623a829ccd1726,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Love Bomb.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Meltdown,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5288ac17feefbf5d29912935733a616f0e43170b9b3dbea90002ba5e8f7a33bc,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Meltdown.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Mix AC DC,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7529c7f8534ff437a21230ba23623bdf8fe540aa370f9598f8ee3501dfa20e75,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Mix AC DC.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Moneytalks (Solo) (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,a0eb0651f7592546f1dc98c9136c98c510329e3b2d2fb52d59074404c4206e6a,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Moneytalks (Solo) (2).gp3,GFB-V6.0-CATALOG-R03
AC|DC,Rock And Roll Damnation (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b788512e8c15719b58b092ba33e7bea7bc847ec4c75de5b56c14e20b50e644dc,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Rock And Roll Damnation (2).gp4,GFB-V6.0-CATALOG-R03
AC|DC,rock n roll singer,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,1da3e1d549107def6d4f8e6abf3bc35528c2d1a236a61896ef55b3ccd0266fd7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_rock-n-roll-singer-official-3592886.gpx,GFB-V6.0-CATALOG-R03
AC|DC,rock the blues away,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,aa25816fbb7dc3d81945b154b98d6fa0d151b95441ffe1857a58ce2112f815f5,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_rock-the-blues-away-official-2479636.gpx,GFB-V6.0-CATALOG-R03
AC|DC,Rocker,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,efdc3cfa125af6e7f8cf302f53f38ae7bcc5b842754c53a9ae9a14a95c942245,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Rocker.gp3,GFB-V6.0-CATALOG-R03
AC|DC,Safe In New York City (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cff1e5a701cfd1a05b370144d55abb4058ad9b325557e9afef81a6c89abbaa0f,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Safe In New York City (2).gp3,GFB-V6.0-CATALOG-R03
AC|DC,Sattelite Blues,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e73694e76792f9297e0c3b7fa87eceb46bf95fce8b4f7a1837e5da1b0f2cbb70,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Sattelite Blues.gp3,GFB-V6.0-CATALOG-R03
AC|DC,shake a leg,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,13402f6c24f4183d751834197bc0a36343a6d8216d35d99f0439a91645d49457,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_shake-a-leg-official-3608165.gpx,GFB-V6.0-CATALOG-R03
AC|DC,shot in the dark,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,22572e6825c207c15734c1c7ee94065499b437629bc9d1fff8364c35e98d1368,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_shot-in-the-dark-official-3394274.gpx,GFB-V6.0-CATALOG-R03
AC|DC,Squealer,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,ea8ff85ec6fc76059034556a312d371846a7352519469812433de31f610648cd,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Squealer.gp3,GFB-V6.0-CATALOG-R03
AC|DC,stiff upper lip,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b0db06b5010ac70c7a0411b22e51968e2a3627b2aa6bd365bccf98df80f7e433,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_stiff-upper-lip-official-2234911.gpx,GFB-V6.0-CATALOG-R03
AC|DC,Stiff Upper Lip (Intro),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,fd28c64b9b3b025f904a0b000c1bada2ad67e1acccb60734a8a920b6a2ab274a,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Stiff Upper Lip (Intro).gp3,GFB-V6.0-CATALOG-R03
AC|DC,Stiff Upper Lip (Solo),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,3376668c17be5b389978c7d07884c961e4ce44a24c3cebc916c2ad69d2f47ae5,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Stiff Upper Lip (Solo).gp3,GFB-V6.0-CATALOG-R03
AC|DC,T.N.T. (Solo),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,8f76053cd456c017534f9e08a364fc90828600945a21fdc766b6473439f185ed,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - T.N.T. (Solo).gp3,GFB-V6.0-CATALOG-R03
AC|DC,The Furor,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0d57b1f44c3c1e5185530631f9b6c13b2f77778b4df766c10a281def1a3cebaf,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - The Furor.gp3,GFB-V6.0-CATALOG-R03
AC|DC,through the mists of time,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e61cc2910349771868e7cfa5beffc5e3d77217a4d6429ee69485aa9359c0a034,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_through-the-mists-of-time-official-3452657.gpx,GFB-V6.0-CATALOG-R03
AC|DC,Thunderstruck (Techno Remix),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,8cabf5b7398deae51dda3c4df1cdac5d6e75151262f47ea57ed49d2fd26edfc9,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/ACDC - Thunderstruck (Techno Remix).gp3,GFB-V6.0-CATALOG-R03
AC|DC,what do you do for money honey,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,702125a940dc454157a6c4ade96d712696c47f5a0e64bfc6298b9817b0e105aa,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/acdc_2025/acdc_what-do-you-do-for-money-honey-official-3617660.gpx,GFB-V6.0-CATALOG-R03
Aimee Mann,Save Me,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,bf4e166f0c211e0b9e205a0ed724d0310e707934144477fc01508bb8f012b889,gpx,E♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alanis Morissette,Hand In My Pocket,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f6e6f10312a15ad61b98486799c92f165571a9221cd1ec8cfa26f0fa3491697e,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alanis Morissette,Ironic,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,bb5fa617283c1d923e923c515618930e6fb6229dcb9e12d05ca8102a67343da8,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alanis Morissette,you oughta know,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e67c5444278c4a1aa2e809e9d77f964fc0134f76202c429858fc8d7fb2573502,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/alanis_morissette_10969/alanis-morissette_you-oughta-know-official-2717331.gpx,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Bug Bytes,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e2523407f40a86a33389d45d4f312c3e33b0c1ccbad1226d229be40bd54249f1,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Homage,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8bcc0bfe86872343073b4130e8b69890ead23df59ef8fbc86c33dd4440af7e08,gpx,D♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Movies,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,92c60f97e8b52f2f14f0e97583b6c47de1484f45e8538373a67607184166e819,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Smooth Criminal (2) *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1eb9b22a3a2f2045691cf38ca0abac37e3d9f722ba15a2d68a3f177c1304f56e,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Attitude (3),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c21e8465bb8f6675010491f89c07265311174278b8d0a52e1174804491184133,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Alien Ant Farm - Attitude (3).gp3,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Good For A Woman,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,57bfd14d7e8180988efa6bc12f40933d6a06cce3c7f99373e0563b97d2b7abb9,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Alien Ant Farm - Good For A Woman.gp3,GFB-V6.0-CATALOG-R03
Alien Ant Farm,Smooth Criminal Remix,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5dee672d9dfe299c333cc6354ee5fa8134fdf1fced1b7112e2024c82945ba1f6,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Alien Ant Farm - Smooth Criminal Remix.gp4,GFB-V6.0-CATALOG-R03
Alison Krauss,When You Say Nothing At All,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,42c870b9f886eed011867744137d9ed8702fa5f6fa87859cc976bb2ef0ae2fa6,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Back to back,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,34b0b43bdfcaeb3b31440a0ca77d677a078688243f0641df932077fc195ea3a4,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,I Heard Love Is Blind,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c0e21c28c2a96fd0a9ddd4ea4bacd4e236b2e24234a52bbed53b665ccf57b715,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Love Is A Losing Game,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,91d3b791ffafffca8cefe31543e511bb3fe082f42684030a6bf4881b766070d6,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Rehab,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c0d4f748de9642fa0ebc2160d7759c331d5f82a2bacfd70973e277d31642e095,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Stronger Than Me,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,b2fbd14a900d0f365a8159c5ba5c1cfc8a242689d1da151503e46953f48dfa3e,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Tears Dry On Their Own,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,32ca5d55e5913898fc4fd40ef13c752e56562057884de657d76c4d13bfc37b7d,gpx,C♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,Valerie,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,3dc96741a902354b217c7aafb1f9fc3bbe4943c12434abbb053b9c9640e0d9cb,gpx,E♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,You Know I'm No Good,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9373ae217f1fc2b98c0030dc276ff2c908ccd8adbe32bf7eb29b1ef3f3dc8733,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Amy Winehouse,wake up alone,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,d26b135e84c3e6a8e06f45de61efb5246b511d06874dfea8bdf9702909b60c55,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/a/amy_winehouse_12002/amy-winehouse_wake-up-alone-official-3560129.gpx,GFB-V6.0-CATALOG-R03
Archie Bell and the Drells,The Tighten Up,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c13423e931921964b701773a47c2d577e59071be4a636704d2caa4517c88ab34,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Archie Bell and the Drells - The Tighten Up.gp3,GFB-V6.0-CATALOG-R03
Arctic Monkeys,A Certain Romance,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,41da8bfc2669b7c03e26be689327444795f1ada2ef90268bb7ee705ec7a3761f,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,All My Own Stunts,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f521890c77221d4dc3f5e8f1d87912dc2a1e37a7cf22c293afa2efa9c82291f1,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,American Sports,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,49bdfd23eaff046820a78e0dbf536babcb32b233b462912395e95b1a0a345c0e,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Anyways,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,187fb3e9a70139610b86d18cc71b8113c82ab09b520cb25a3863afb51bfc679b,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Arabella,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d22810c2dff65c1bff3ef23ba96fa8362aef5e6c6abdbe12b735d59bf33fe352,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,arctic-monkeys_do-i-wanna-know-official-1955837,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,a1a35fbd15ea6bb34f2a2f796175e8b6e56209520cea8b872623a93e390feb1c,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Baby im yours,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7e46d728058bc10f06bda3404ef7d619f86327179e6735e97a7a07969b942900,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Balaclava,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7e30b1d479b133ba87fbe5110ec28ef0f73bcd77a6507e7c69fdd3b2d986cde3,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Batphone,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,878c69282f31ebde810b332386e38438cfc0a317efda4f7437fcecea0ab2d01c,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Bigger Boys And Stolen Sweethearts,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fc51e632d759d00e6b59a655af7583fe795b778a3ae715e380f3f436c3bb5be0,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Black Treacle,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0351e15bd18ac4e5b7636a2d9e6c7535901c308ccf41bba3644ccf238314739a,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Brianstorm,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,118a84c1b5caa7c60b2304747fd10129f3faa677312d1e560aeb4ee804a42c08,gpx,F,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Arctic Monkeys,Brick By Brick,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0c7a14356c27ad07d759fc288e84de6305b117facf85b5e934bb6b1a68f8dbb6,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
